"Observed","Predicted","Data"
6.34,5.224275,"Test"
4.23,4.21078233333333,"Test"
4.79,4.74896533333334,"Test"
5.95,4.790358,"Test"
5.07,4.92581866666667,"Test"
3.47,3.87882933333333,"Test"
6.27,5.881793,"Test"
7.27,5.430821,"Test"
2.76,3.33483,"Test"
5.91,5.62112800000001,"Test"
5.71,4.38005133333333,"Test"
5.79,4.47177666666667,"Test"
9.02,7.15515166666667,"Test"
1.95,3.53052900000001,"Test"
4.24,4.71048366666667,"Test"
4.18,4.99257933333333,"Test"
3.92,5.95578,"Test"
4.74,4.575066,"Test"
2.59,5.387025,"Test"
5.18,5.23065433333334,"Test"
7.24,4.95726,"Test"
6.22,6.96159833333333,"Test"
6.8,5.08531266666666,"Test"
3.92,3.51411833333333,"Test"
3.33,4.64735300000001,"Test"
8.19,7.72128466666667,"Test"
5.36,6.68353966666667,"Test"
6,6.136205,"Test"
4.94,4.00235666666667,"Test"
8.06,7.62024733333333,"Test"
8.26,6.58427333333333,"Test"
4.43,5.13384633333334,"Test"
5.63,6.99858266666666,"Test"
7.31,7.17657766666667,"Test"
6.79,4.19540833333333,"Test"
5.55,6.16375633333333,"Test"
4.1,3.767073,"Test"
4.58,6.19179866666667,"Test"
5.61,5.01436433333333,"Test"
6.22,6.29286,"Test"
7.68,7.29222033333334,"Test"
6.43,4.35038366666666,"Test"
8.92,8.56174433333333,"Test"
6.64,7.00970500000001,"Test"
4.32,4.74295566666667,"Test"
1.64,5.231364,"Test"
9.58,6.96923800000001,"Test"
7.32,6.14205233333333,"Test"
5.13,4.95000666666666,"Test"
4.19,4.86728566666666,"Test"
4.96,4.75695566666666,"Test"
4.89,4.41481766666666,"Test"
3.8,5.16477266666667,"Test"
4.28,4.796477,"Test"
3.45,5.20934733333333,"Test"
7.09,6.99360133333334,"Test"
5.19,4.66537233333333,"Test"
3.51,5.92032533333333,"Test"
5.96,8.090172,"Test"
2.26,3.713871,"Test"
5.17,4.76203233333333,"Test"
3.59,4.36360733333334,"Test"
5.7,6.03043933333333,"Test"
5.84,7.123191,"Test"
7.84,5.82562866666667,"Test"
7.56,7.34321666666666,"Test"
5.79,6.007957,"Test"
8.24,7.31854433333333,"Test"
6.95,5.565359,"Test"
3.98,5.95919733333333,"Test"
8.72,6.68954,"Test"
5.82,6.023486,"Test"
4.38,5.34965266666666,"Test"
5.24,4.72408433333333,"Test"
3.68,5.61828233333333,"Test"
3.1,3.51381133333333,"Test"
5.07,5.25116766666667,"Test"
4.41,6.27319066666667,"Test"
6.58,5.21712600000001,"Test"
4.95,5.42956033333333,"Test"
4.72,4.67311133333333,"Test"
3.2,5.97171033333333,"Test"
6.27,5.708535,"Test"
4.3,5.032125,"Test"
8.82,7.899311,"Test"
1.25,4.27356566666667,"Test"
3.17,5.29302533333334,"Test"
6.48,6.55722766666666,"Test"
9.09,7.26968299999999,"Test"
6.93,4.42716366666667,"Test"
0.91,4.403018,"Test"
4.5,4.769589,"Test"
4,5.34737266666667,"Test"
4.07,5.10577966666667,"Test"
6.21,5.38863366666667,"Test"
8.26,7.76602733333333,"Test"
7.26,7.48580133333333,"Test"
8.7,7.24182233333333,"Test"
7.54,6.46348333333333,"Test"
1.01,5.221747,"Test"
6.58,5.88801533333333,"Test"
5.64,5.32388866666666,"Test"
6.2,5.43103166666667,"Test"
7.65,6.88104833333333,"Test"
5,4.56448966666667,"Test"
2.48,5.01101966666667,"Test"
4.24,4.02595700000001,"Test"
6.89,6.78445199999999,"Test"
5.85,5.08106466666667,"Test"
3.77,4.21850033333334,"Test"
4.17,4.65594066666667,"Test"
3.87,5.30665766666667,"Test"
5.82,6.68101033333333,"Test"
2.37,6.28568600000001,"Test"
5.22,5.13165533333333,"Test"
7.97,6.04651466666667,"Test"
6.12,5.70554033333333,"Test"
3.21,4.09388933333334,"Test"
5.23,4.83731133333333,"Test"
1.5,3.52098133333333,"Test"
7.9,7.21786033333334,"Test"
3.8,4.76342933333333,"Test"
4,5.550322,"Test"
1.8,4.68393866666667,"Test"
3.75,4.22749,"Test"
4.59,5.50772,"Test"
4.51,4.19277233333333,"Test"
4.66,5.77017433333334,"Test"
6.56,5.74184866666667,"Test"
3.63,5.14438133333333,"Test"
6.83,4.946159,"Test"
7.91,7.052588,"Test"
7.99,5.510936,"Test"
4.1,7.01867166666666,"Test"
8.75,7.719103,"Test"
8.77,7.689945,"Test"
4.06,4.43531766666667,"Test"
5.69,5.64992600000001,"Test"
6.73,5.13315033333333,"Test"
9.2,8.73661566666667,"Test"
4.86,5.11606,"Test"
8.18,6.93068366666667,"Test"
2.35,4.845998,"Test"
2.98,6.32401199999999,"Test"
2.5,4.29110533333334,"Test"
8.51,7.54765500000001,"Test"
4.75,4.58529433333333,"Test"
6.86,5.632454,"Test"
4.23,5.233185,"Test"
5.04,6.70860833333332,"Test"
7.3,4.694742,"Test"
5.42,5.938054,"Test"
1.95,2.415452,"Test"
6.54,4.84047033333333,"Test"
4.69,4.86731566666666,"Test"
5.15,5.09751766666667,"Test"
5.96,5.647876,"Test"
6.86,7.353786,"Test"
8.9,7.96875266666666,"Test"
3.74,4.461494,"Test"
5.59,6.17422066666666,"Test"
5.14,5.02371066666667,"Test"
4.64,5.00649233333334,"Test"
4.53,4.278919,"Test"
6.7,5.831914,"Test"
4.56,4.116361,"Test"
6.8,4.38709866666667,"Test"
5.64,5.814416,"Test"
4.34,3.732595,"Test"
4.04,4.668072,"Test"
6.82,6.86811833333334,"Test"
6.8,6.54779533333334,"Test"
5.46,5.88044166666668,"Test"
4.04,4.62639133333333,"Test"
7.23,6.41937866666666,"Test"
6.2,6.53154866666667,"Test"
6.68,7.91202133333333,"Test"
9.35,7.33553633333333,"Test"
8.54,5.58262066666667,"Test"
3.41,3.76810733333333,"Test"
3.56,4.98451266666667,"Test"
7.31,5.01563333333333,"Test"
5.59,4.956982,"Test"
2.34,4.60035233333333,"Test"
1.04,5.14505733333333,"Test"
7.44,5.87270466666667,"Test"
7.06,6.75213966666667,"Test"
2.79,5.418601,"Test"
4.74,7.10603933333333,"Test"
8.49,8.20673133333333,"Test"
7.53,6.26202766666667,"Test"
3.39,4.80666999999999,"Test"
4.01,5.186379,"Test"
4.05,5.131059,"Test"
2.87,4.146471,"Test"
4.55,4.50984433333333,"Test"
5.27,6.95789133333333,"Test"
8.78,6.883059,"Test"
7.75,5.84218966666667,"Test"
5.4,4.73548066666667,"Test"
5.81,5.08642433333334,"Test"
0.96,3.48597366666667,"Test"
6.08,5.55061366666667,"Test"
5.69,5.50155999999999,"Test"
5.06,4.81198633333333,"Test"
8.26,6.69275433333334,"Test"
5.59,5.55486166666667,"Test"
4.07,4.95029,"Test"
6.13,5.16707666666667,"Test"
6.86,5.57868366666667,"Test"
7,4.91046366666667,"Test"
4.22,5.09325766666666,"Test"
2.53,3.04340833333333,"Test"
4.55,5.80915866666666,"Test"
4,4.21891333333333,"Test"
5.02,5.54322733333334,"Test"
6.12,6.72125833333334,"Test"
5.34,7.04377766666666,"Test"
7.61,6.11778266666667,"Test"
6.95,5.48443866666667,"Test"
2.66,3.190039,"Test"
4.09,4.763703,"Test"
5.23,4.35787433333333,"Test"
1.88,3.023658,"Test"
5.13,5.46495666666666,"Test"
7.62,8.76988866666667,"Test"
3.08,4.771915,"Test"
7.04,6.49940833333334,"Test"
2.16,4.34516533333333,"Test"
2.53,3.33919466666667,"Test"
6.17,4.70886466666667,"Test"
8.56,8.67191400000001,"Test"
2.95,5.671769,"Test"
9.01,6.73118566666667,"Test"
6.73,5.888285,"Test"
2.16,5.14563466666667,"Test"
7.21,6.21186966666667,"Test"
3.4,4.66336733333333,"Test"
2.53,5.19094966666667,"Test"
4.57,2.80346466666667,"Test"
5.38,4.67117433333333,"Test"
1.65,5.06705466666666,"Test"
5.04,4.55020633333333,"Test"
9.38,7.83256,"Test"
6.22,6.926843,"Test"
8.11,7.09174933333333,"Test"
3.55,5.40993833333333,"Test"
6.21,4.59504766666667,"Test"
7.03,5.76365666666666,"Test"
5,3.92189133333334,"Test"
8.67,7.06298033333333,"Test"
6.24,4.764612,"Test"
5.03,5.05359266666667,"Test"
4.3,5.17578333333334,"Test"
6.59,7.018361,"Test"
4.44,5.29381666666667,"Test"
8.38,7.48814499999999,"Test"
7.69,7.169884,"Test"
7.32,6.67059833333334,"Test"
4.04,3.856121,"Test"
6.44,5.462354,"Test"
9.22,7.522131,"Test"
7,6.78190766666666,"Test"
6.44,5.64095366666666,"Test"
0.9,6.87254600000001,"Test"
3.54,4.110079,"Test"
6.85,6.93400866666666,"Test"
5.03,4.82998866666667,"Test"
3.6,5.955717,"Test"
6,4.19480966666667,"Test"
1.07,3.62091233333333,"Test"
1.87,3.76142933333333,"Test"
5.51,4.98106266666666,"Test"
7.81,6.45390966666667,"Test"
7.48,7.01106266666666,"Test"
7.72,7.42754533333334,"Test"
1.6,5.004382,"Test"
6.69,6.49829866666667,"Test"
5.28,4.81354966666667,"Test"
4.92,4.77194966666666,"Test"
5.24,7.54256066666667,"Test"
4.4,5.04156233333333,"Test"
2.35,4.45119866666667,"Test"
3.03,4.03392966666666,"Test"
7.32,6.339526,"Test"
6.38,4.98705266666666,"Test"
5.68,4.415129,"Test"
5.16,4.544895,"Test"
2.3,3.73710566666667,"Test"
5.5,4.18954533333333,"Test"
7.39,4.78744766666667,"Test"
4.66,4.77318,"Test"
4.75,4.55138466666666,"Test"
3.22,3.72244966666666,"Test"
3.89,4.23983333333333,"Test"
9.61,7.95258333333333,"Test"
8.62,6.39141933333333,"Test"
7.97,6.813561,"Test"
1.58,5.39777066666666,"Test"
3.59,4.60786399999999,"Test"
8.01,8.214622,"Test"
6.85,6.641544,"Test"
6.1,5.46796866666666,"Test"
7,6.67673000000001,"Test"
6.13,4.53526533333333,"Test"
2.81,3.07787933333333,"Test"
6.11,5.709173,"Test"
5.95,7.33666766666667,"Test"
7.56,6.72234166666667,"Test"
4.16,3.53057566666667,"Test"
5.59,7.31010933333333,"Test"
9.44,5.79255433333334,"Test"
7.18,6.63954366666667,"Test"
3.63,5.23669733333334,"Test"
7.81,6.49203900000001,"Test"
3.56,4.91650266666667,"Test"
6.37,5.15710533333333,"Test"
4.92,3.62915,"Test"
5.64,5.43066733333333,"Test"
3.74,4.526364,"Test"
6.2,7.40532366666667,"Test"
7.2,6.48897533333333,"Test"
6.85,6.49261433333333,"Test"
4.42,4.14227633333333,"Test"
4.16,4.42718733333333,"Test"
5.23,6.25239333333333,"Test"
7.89,7.65274633333334,"Test"
6.52,6.528011,"Test"
3.79,4.46920366666667,"Test"
2.9,5.523758,"Test"
5.72,7.04349466666667,"Test"
2.26,2.78808666666666,"Test"
3.05,4.24463066666667,"Test"
8.3,6.98272266666666,"Test"
7.16,6.07648266666666,"Test"
6.16,6.09158066666667,"Test"
8.04,5.49094966666667,"Test"
1.15,5.321123,"Test"
4.75,4.34384166666667,"Test"
9.86,7.385247,"Test"
4.71,5.09955733333333,"Test"
5.73,5.51726566666666,"Test"
3.7,4.074632,"Test"
9.12,7.36198666666666,"Test"
4.21,3.78125466666667,"Test"
4.87,5.13553966666666,"Test"
2.52,5.47888633333334,"Test"
6.01,3.86703133333334,"Test"
6.77,6.12653066666667,"Test"
6.6,6.29632633333333,"Test"
6.38,6.31454766666667,"Test"
5.61,4.40559733333334,"Test"
8.39,6.107805,"Test"
2.37,3.05485,"Test"
6.67,5.88444433333334,"Test"
8.77,7.14029033333334,"Test"
6.4,4.718441,"Test"
6.72,6.03141566666667,"Test"
8.11,6.32251999999999,"Test"
9.7,7.013245,"Test"
4.34,2.971635,"Test"
3.7,4.87460433333333,"Test"
9.09,7.198975,"Test"
7.11,5.899598,"Test"
5.71,6.96455933333333,"Test"
7.44,6.22574899999999,"Test"
5.9,4.59205033333333,"Test"
7.29,5.085937,"Test"
6.46,5.97619166666667,"Test"
4.25,3.78435866666667,"Test"
8.82,7.26308633333333,"Test"
6.96,6.895832,"Test"
4.56,5.01898466666667,"Test"
6.49,6.66603233333334,"Test"
4.44,5.126528,"Test"
8.7,7.45173133333334,"Test"
5.38,5.24288666666666,"Test"
6.28,5.781312,"Test"
3.61,5.20684933333333,"Test"
4.05,4.64803766666667,"Test"
2.58,2.90126866666667,"Test"
6.63,5.35698333333332,"Test"
4.15,4.93889733333333,"Test"
5.84,4.68600366666667,"Test"
7.48,4.66192433333334,"Test"
6.71,5.66672199999999,"Test"
5.98,6.618363,"Test"
2,4.25160566666667,"Test"
2.83,5.122185,"Test"
5.79,5.28575033333333,"Test"
4.33,3.88363966666667,"Test"
7.08,6.31634066666666,"Test"
8.73,7.35453233333334,"Test"
6.36,5.68081199999999,"Test"
6.61,6.13093433333333,"Test"
4.92,6.757458,"Test"
5.85,5.51286666666667,"Test"
7.44,7.36052333333333,"Test"
3.09,3.73655533333333,"Test"
3.55,3.295386,"Test"
5.53,5.61255766666666,"Test"
3.31,4.51210600000001,"Test"
6.79,6.45871166666667,"Test"
7.4,7.08550199999999,"Test"
8.98,7.16698833333333,"Test"
7.08,6.55594166666667,"Test"
6.99,7.12935966666667,"Test"
7.05,6.02682333333335,"Test"
7.68,5.99042833333333,"Test"
6.43,6.92202,"Test"
4.17,3.74062,"Test"
3.5,4.24638,"Test"
8.31,7.12771633333334,"Test"
3.19,3.45943566666667,"Test"
6.87,7.11278166666667,"Test"
5.36,4.68365533333333,"Test"
6.81,5.08528833333334,"Test"
4.1,3.98501133333333,"Test"
5.18,5.56217766666666,"Test"
8.99,7.93033433333334,"Test"
4.39,4.366068,"Test"
6.8,5.82212566666667,"Test"
4.76,5.20845133333334,"Test"
3.1,4.65715633333334,"Test"
3.86,3.599658,"Test"
8.1,6.57999300000001,"Test"
7.28,7.58639066666666,"Test"
7.5,6.64010899999999,"Test"
4.58,3.87278933333333,"Test"
1.99,5.15057566666666,"Test"
3.66,6.73156,"Test"
7.78,7.14778900000001,"Test"
2.04,3.12774733333333,"Test"
3.07,3.696048,"Test"
5.96,7.54506333333333,"Test"
5.72,4.450601,"Test"
4.23,4.576217,"Test"
8.12,8.278533,"Test"
4.12,4.648927,"Test"
3.66,3.52784733333334,"Test"
5.78,6.39084466666667,"Test"
3.42,3.48785033333333,"Test"
6.39,5.735571,"Test"
4.44,4.67441266666667,"Test"
7.99,7.74137433333334,"Test"
8.75,5.32974233333333,"Test"
5.42,5.26130833333333,"Test"
2.73,4.41274,"Test"
6.33,5.874095,"Test"
6.44,5.74521300000001,"Test"
5.49,7.712501,"Test"
1.79,2.75780433333334,"Test"
3.88,3.686396,"Test"
6.94,6.74984366666667,"Test"
3.71,3.81164633333333,"Test"
8.96,6.99657266666667,"Test"
4.42,4.99082033333333,"Test"
3.96,4.14730866666667,"Test"
5.64,6.43576233333333,"Test"
4.01,4.92538000000001,"Test"
8.47,6.421445,"Test"
5.94,7.237878,"Test"
7.32,6.98591333333333,"Test"
7.04,6.63316066666667,"Test"
7.28,6.86598166666667,"Test"
7.05,4.35956333333333,"Test"
6.71,7.174499,"Test"
8.52,5.46847766666666,"Test"
4.36,3.57080133333334,"Test"
1.41,2.03480133333333,"Test"
6.58,6.84024566666666,"Test"
6.45,4.678081,"Test"
5.23,3.540121,"Test"
7.02,6.50290666666666,"Test"
5.76,5.34685833333333,"Test"
1.62,5.717866,"Test"
5.32,5.30006133333334,"Test"
8.88,6.59781333333333,"Test"
8.09,7.634137,"Test"
3.69,4.18300466666667,"Test"
7.81,6.364974,"Test"
6,5.54765266666667,"Test"
3.92,4.549061,"Test"
5.89,5.838921,"Test"
6.2,6.07315,"Test"
3.94,4.92526599999999,"Test"
4.02,3.59578266666666,"Test"
3.15,3.544012,"Test"
7.35,5.49976766666667,"Test"
5.61,5.54714633333333,"Test"
4.68,4.41039,"Test"
3.42,5.03202633333333,"Test"
7.84,5.63946600000001,"Test"
6.2,6.072326,"Test"
5.41,5.75076399999999,"Test"
2.28,3.97833733333333,"Test"
4.33,4.75034433333333,"Test"
3.44,4.494134,"Test"
6.86,6.87600933333333,"Test"
5.3,4.86370766666667,"Test"
4.96,4.46889266666667,"Test"
3.87,4.068616,"Test"
5.77,4.803213,"Test"
6.4,5.95554533333334,"Test"
6.36,5.89613,"Test"
6.61,4.66956866666667,"Test"
6.19,5.648179,"Test"
6.4,5.44115199999999,"Test"
5.33,5.218252,"Test"
6.71,7.95659166666666,"Test"
3.17,3.774839,"Test"
2.94,5.33821133333333,"Test"
5.33,5.886457,"Test"
2.88,5.13097933333334,"Test"
7.99,8.03071333333334,"Test"
7.69,7.20440833333333,"Test"
7.84,6.91862866666667,"Test"
1.24,5.20851966666666,"Test"
5.77,6.381116,"Test"
5.78,5.09521966666667,"Test"
5.92,4.49229666666666,"Test"
8.36,7.496007,"Test"
4.01,5.64833833333333,"Test"
6.15,4.54385533333333,"Test"
9.01,7.260164,"Test"
5.98,6.39627366666667,"Test"
5.34,6.49627666666667,"Test"
6.66,5.89939466666667,"Test"
9.04,6.80127799999999,"Test"
8.14,8.38108299999999,"Test"
4.09,4.807414,"Test"
6.83,6.37769133333332,"Test"
7,5.46090033333333,"Test"
4.82,4.398832,"Test"
4.95,5.42294433333333,"Test"
2.3,4.64994666666667,"Test"
6.54,6.75703466666666,"Test"
7.89,7.09265699999999,"Test"
5.23,5.14375166666667,"Test"
5.16,4.542882,"Test"
3.68,3.76391600000001,"Test"
4.37,5.346522,"Test"
3.95,5.71252833333333,"Test"
5.68,6.687524,"Test"
4.66,4.72415266666667,"Test"
6.55,5.773861,"Test"
1.96,2.39462766666667,"Test"
6.93,5.53514233333334,"Test"
2.71,2.91462666666667,"Test"
3.28,5.36050833333334,"Test"
3.8,3.92091466666666,"Test"
3.96,5.64558066666667,"Test"
7.88,7.21252233333334,"Test"
7.34,6.608575,"Test"
3.26,2.93429033333334,"Test"
5.28,6.85774466666667,"Test"
7.44,7.28972066666667,"Test"
6.28,4.37238333333333,"Test"
8.62,7.63589433333334,"Test"
2.71,3.21897033333333,"Test"
9.35,7.92163033333334,"Test"
8.3,7.37763366666667,"Test"
3.2,4.97505933333333,"Test"
5.02,5.15653,"Test"
7.71,7.09740533333334,"Test"
7.21,4.61836166666666,"Test"
4.7,5.190991,"Test"
8.89,6.41159966666667,"Test"
6.09,4.41486666666667,"Test"
5.36,5.15349800000001,"Test"
5.85,4.73493533333334,"Test"
4.48,4.807795,"Test"
7.85,4.64328433333333,"Test"
5.71,4.642125,"Test"
2.65,4.598042,"Test"
3.57,6.13970633333333,"Test"
4.98,5.37257033333333,"Test"
5.27,4.603568,"Test"
4.61,3.976989,"Test"
8.82,5.31063066666667,"Test"
3.52,3.49799633333333,"Test"
1.08,4.56893866666667,"Test"
9.1,7.39412466666667,"Test"
6.13,6.05817633333333,"Test"
2.33,6.12735666666666,"Test"
3.2,3.80310866666667,"Test"
4.6,4.40662333333333,"Test"
3.26,3.72633033333333,"Test"
2.27,4.53613933333333,"Test"
5.52,5.79328766666667,"Test"
3.17,4.477659,"Test"
4.15,4.61259333333334,"Test"
8.52,7.762053,"Test"
3.68,4.43957333333333,"Test"
3.58,4.87823866666667,"Test"
5.61,5.426926,"Test"
6,5.22070266666666,"Test"
8.79,5.903237,"Test"
4.53,4.81276066666666,"Test"
8.55,7.12363000000001,"Test"
4.22,5.149138,"Test"
5.99,6.17447933333334,"Test"
3.54,4.26569566666666,"Test"
6.54,5.15536266666666,"Test"
4.32,5.53263333333334,"Test"
2.82,3.873937,"Test"
3.21,3.62810233333334,"Test"
3.78,4.237204,"Test"
3.15,5.061541,"Test"
2.4,4.07967033333333,"Test"
6.72,5.828865,"Test"
6.32,5.71057566666666,"Test"
1.62,3.241038,"Test"
4.89,5.414451,"Test"
8.44,6.14530833333334,"Test"
9.52,7.253157,"Test"
5.98,4.221261,"Test"
4.26,3.80903133333333,"Test"
1.89,4.30751200000001,"Test"
4.05,7.13255166666667,"Test"
8.62,7.890312,"Test"
1.06,4.929212,"Test"
1.4,3.99669933333333,"Test"
6.76,3.661484,"Test"
4.85,4.315919,"Test"
7.56,5.97658933333334,"Test"
7.45,5.496447,"Test"
6.21,5.28638833333333,"Test"
5.16,5.15908266666667,"Test"
6.03,6.434801,"Test"
9.36,6.768242,"Test"
6.87,6.52230266666667,"Test"
5.62,5.06364566666667,"Test"
6.19,5.65674599999999,"Test"
4.01,3.84753833333333,"Test"
3.15,5.62456333333333,"Test"
3.09,3.70996633333333,"Test"
6.1,4.79514433333334,"Test"
5.65,5.51907766666667,"Test"
6.09,6.44309266666667,"Test"
4.5,4.586069,"Test"
6.91,5.26618566666667,"Test"
4.06,6.647205,"Test"
4.34,4.18438866666667,"Test"
4.29,5.043278,"Test"
6.06,5.27664666666667,"Test"
5.24,4.80165566666667,"Test"
6.54,5.606813,"Test"
6.96,6.97994266666666,"Test"
6.86,6.89734966666667,"Test"
7.18,7.28299466666667,"Test"
2.79,3.68601366666667,"Test"
5.86,4.748922,"Test"
4.45,6.769063,"Test"
6.03,5.990465,"Test"
6.74,6.57732533333333,"Test"
9.17,6.99540066666665,"Test"
5.76,5.27191033333333,"Test"
5.77,5.671998,"Test"
7.96,5.28856999999999,"Test"
4.56,6.81651466666666,"Test"
4.12,5.86478033333333,"Test"
4.56,4.74979433333333,"Test"
5.87,5.97185633333334,"Test"
5.51,6.21620066666666,"Test"
6.92,6.16138733333333,"Test"
6.25,6.956837,"Test"
3.63,5.44549433333333,"Test"
6.45,5.49419066666667,"Test"
9.58,6.97111333333333,"Test"
2.87,4.95848066666667,"Test"
3.25,6.502187,"Test"
3.01,6.36566166666667,"Test"
2.46,5.01978133333333,"Test"
8.91,7.41797766666667,"Test"
6.43,6.59995933333334,"Test"
5.29,5.991789,"Test"
7.78,6.46814,"Test"
3.78,5.60071300000001,"Test"
7.6,6.278409,"Test"
4.71,6.98248066666666,"Test"
6.41,5.52587166666665,"Test"
4.52,3.19061366666667,"Test"
3.41,5.43367433333333,"Test"
8.5,7.18176,"Test"
5.32,5.06594733333333,"Test"
4.5,3.97964366666667,"Test"
8.98,4.36596566666666,"Test"
3.93,4.73000733333333,"Test"
8.14,7.23281533333334,"Test"
3.49,5.90278,"Test"
5.62,5.57684,"Test"
8.43,7.51093666666666,"Test"
5.95,6.883071,"Test"
4.56,5.33643466666667,"Test"
5.84,7.338107,"Test"
2.44,6.24774466666667,"Test"
2.97,6.58943466666666,"Test"
4.14,4.94054966666667,"Test"
4.25,4.68332533333333,"Test"
7.87,6.14667100000001,"Test"
6.13,4.294591,"Test"
6.96,7.43342233333334,"Test"
7.72,7.77040166666667,"Test"
6.74,4.83111766666666,"Test"
4.62,5.137027,"Test"
4.3,4.56327366666666,"Test"
6.27,5.59359466666667,"Test"
8.07,6.65012733333333,"Test"
8.25,6.655002,"Test"
6.26,6.68090533333333,"Test"
6.78,4.19998633333333,"Test"
6.05,5.31012099999999,"Test"
1.21,4.91530733333333,"Test"
8.86,6.36702533333333,"Test"
3.54,3.76294766666667,"Test"
8.77,6.546071,"Test"
2.91,2.73623366666667,"Test"
5.72,5.548403,"Test"
5.09,5.57441133333333,"Test"
4.34,5.28940866666666,"Test"
7.92,5.62881666666667,"Test"
3.74,4.22489033333333,"Test"
6.37,3.96701700000001,"Test"
6.82,4.693988,"Test"
4.03,5.326624,"Test"
7.04,5.68676933333333,"Test"
5.44,3.46282433333333,"Test"
3.9,3.773926,"Test"
6.63,5.281428,"Test"
8.98,8.33375366666666,"Test"
7.51,5.579111,"Test"
5.02,4.21154866666667,"Test"
8.77,7.45774833333333,"Test"
6.4,5.72538566666667,"Test"
6.83,7.82015866666666,"Test"
1.68,2.919594,"Test"
9.23,7.128764,"Test"
6.92,6.714987,"Test"
6.59,5.387942,"Test"
5,4.56506966666667,"Test"
4.92,4.20855233333333,"Test"
4.04,6.07127666666666,"Test"
9.27,8.38480566666666,"Test"
4.22,4.70258566666668,"Test"
6.16,4.639765,"Test"
2.75,4.441499,"Test"
1.75,5.16964033333333,"Test"
3.24,5.845301,"Test"
7.05,5.858249,"Test"
7.02,6.60108933333334,"Test"
6.66,7.07536966666667,"Test"
4.96,5.177572,"Test"
6.67,6.1702,"Test"
3.43,7.54007333333333,"Test"
6.88,5.432176,"Test"
4.61,3.71471433333334,"Test"
1.85,4.60712366666666,"Test"
6.66,6.82211533333333,"Test"
7.07,6.07226033333334,"Test"
7.14,6.84648,"Test"
4.95,3.54538666666667,"Test"
8.59,7.33124033333333,"Test"
5.56,6.95080733333333,"Test"
5.03,5.649755,"Test"
4.55,5.36458266666667,"Test"
9.06,7.11103899999999,"Test"
7.15,5.84416366666667,"Test"
6.22,6.47523533333333,"Test"
7.7,6.18807033333334,"Test"
4.2,5.76717499999999,"Test"
2.72,4.55132066666667,"Test"
7.66,7.79472833333333,"Test"
5.17,5.77441100000001,"Test"
3.72,5.25124966666666,"Test"
5.9,5.25113333333334,"Test"
2.7,2.46063366666667,"Test"
8.18,7.43145166666667,"Test"
4.91,5.50408399999999,"Test"
8.36,8.17643733333333,"Test"
4.77,5.51327533333334,"Test"
1.85,4.28329133333333,"Test"
7.66,6.77328233333333,"Test"
2.16,2.595055,"Test"
8.09,6.89101099999999,"Test"
6.81,4.56701433333334,"Test"
7.69,7.17741633333334,"Test"
3.78,4.345398,"Test"
5.85,4.64106033333333,"Test"
7.95,5.76522466666667,"Test"
2.12,4.13736633333333,"Test"
5.43,5.92268133333333,"Test"
2.96,3.86626866666667,"Test"
6.03,5.59441033333333,"Test"
4.33,4.110064,"Test"
3.06,3.95549333333334,"Test"
7.66,6.73086366666667,"Test"
4.81,5.63291033333333,"Test"
4.3,7.29196933333333,"Test"
6.57,5.809874,"Test"
5,3.974299,"Test"
7.98,7.63374400000001,"Test"
8.06,7.299407,"Test"
8.4,8.023892,"Test"
8.88,7.28371533333334,"Test"
8.25,6.58100866666666,"Test"
4.85,4.093167,"Test"
7.92,6.13678033333333,"Test"
2.69,4.13357966666667,"Test"
4.38,5.33409566666666,"Test"
2.58,2.55348133333333,"Test"
9.33,7.92433333333333,"Test"
3.67,4.12513,"Test"
5.15,4.51164266666667,"Test"
5.09,3.98413233333333,"Test"
8.18,6.85320533333333,"Test"
9.32,8.314925,"Test"
8.98,5.61311033333333,"Test"
1.16,3.24308266666667,"Test"
2.39,3.08422333333333,"Test"
5.48,5.18098533333333,"Test"
2.7,3.79362633333333,"Test"
7.57,7.53616866666667,"Test"
9.11,6.69273033333333,"Test"
9.09,8.417383,"Test"
3.08,4.57880933333334,"Test"
5.38,5.51419966666666,"Test"
5.46,5.73777033333334,"Test"
5.96,4.026347,"Test"
2.8,6.07531233333333,"Test"
1.47,3.77725533333334,"Test"
6.65,8.20251066666666,"Test"
5.22,4.658927,"Test"
5.21,6.09082633333334,"Test"
6.28,6.17793433333334,"Test"
9.04,7.05311866666666,"Test"
6.2,5.359309,"Test"
9.55,7.88156866666667,"Test"
6.5,5.45343233333334,"Test"
5.74,5.90294566666667,"Test"
4.85,6.333725,"Test"
7.84,7.31421233333334,"Test"
9.1,6.639188,"Test"
7.04,7.83578266666667,"Test"
7.48,6.15661466666667,"Test"
3.2,5.23036666666667,"Test"
1.04,3.32835233333334,"Test"
5.91,4.19506633333333,"Test"
4.76,4.60564833333333,"Test"
5.78,7.12547566666668,"Test"
5.03,5.45852633333333,"Test"
2.73,5.81403833333333,"Test"
7.93,8.25407633333333,"Test"
5.77,4.95618833333333,"Test"
1.65,5.80421366666666,"Test"
5.2,4.900289,"Test"
6.27,4.87897966666666,"Test"
1.61,4.03203166666667,"Test"
8.87,7.83491966666666,"Test"
6.74,5.32304233333333,"Test"
5.21,4.855837,"Test"
2.13,4.95541566666667,"Test"
1.52,3.47431066666667,"Test"
8.16,7.408926,"Test"
8.63,6.74402533333334,"Test"
6.76,6.441298,"Test"
4.96,5.07893599999999,"Test"
